,SURVEYID,DBN,SCHOOL,DISTRICT,BOROUGH,DATE_OF_TEST,TOTAL_TESTED,TOTAL_STUDENT,TOTAL_EMPLOYEE,PERC_OF_TEST_AVAILABLE,PERC_OF_POSITIVE_LAST_SURRVEY,POSTITVE_IN_LAST_SURVERY,POSITIVE_STUDENT_IN_LAST_SURVEY,POSITIVE_EMPLOYEE_IN_LAST_SURVEY,VOLUME,OVER_THRESHOLD,LAB,TEST_TYPE,DATE_OF_LATEST_REPORTING,AVG_TIME,MAX_TURNAROUND,high,middle,elem,elem2,date,,elem = not middle or high
2746,2764,15K230,P.S. 230 DORIS L. COHEN,15,Brooklyn,2020-10-29T00:00:00,50,13,37,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,10/29/20,,
2747,2765,31R035,P.S. 35 THE CLOVE VALLEY SCHOOL,31,Staten Island,2020-10-29T00:00:00,50,31,19,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,10/29/20,,
2748,2766,26Q566,"QUEENS HS OF TEACHING, LIBERAL ARTS & THE SCIENCES",26,Queens,2020-10-29T00:00:00,49,24,25,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,10/29/20,,
2749,2767,22K194,P.S. 194 RAOUL WALLENBERG,22,Brooklyn,2020-10-29T00:00:00,47,14,33,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,10/29/20,,
2750,2768,07X154,P.S. 154 JONATHAN D. HYATT,7,Bronx,2020-10-29T00:00:00,47,22,25,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,10/29/20,,
2751,2769,11X357,YOUNG VOICES ACADEMY OF THE BRONX,11,Bronx,2020-10-29T00:00:00,47,14,33,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,10/29/20,,
2752,2770,15K130A,P.S. 130 THE PARKSIDE,15,Brooklyn,2020-10-29T00:00:00,46,16,30,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,10/29/20,,
2753,2771,26Q026,P.S. 026 RUFUS KING,26,Queens,2020-10-29T00:00:00,46,26,20,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,10/29/20,,
2754,2772,05M030,P.S. 030 HERNANDEZ/HUGHES,5,Manhattan,2020-10-29T00:00:00,46,15,31,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,10/29/20,,
2755,2773,11X112,P.S. 112 BRONXWOOD,11,Bronx,2020-10-29T00:00:00,46,21,25,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,10/29/20,,
2756,2774,21K188,P.S. 188 MICHAEL E. BERDY,21,Brooklyn,2020-10-29T00:00:00,45,20,25,100%,2%,1,0,1,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,10/29/20,,
2757,2775,22K361,P.S. 361 EAST FLATBUSH EARLY CHILDHOOD SCHOOL,22,Brooklyn,2020-10-29T00:00:00,45,0,45,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,10/29/20,,
2758,2776,25Q165,P.S. 165 EDITH K. BERGTRAUM,25,Queens,2020-10-29T00:00:00,45,15,30,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,10/29/20,,
2759,2777,27Q317,WATERSIDE CHILDREN'S STUDIO SCHOOL,27,Queens,2020-10-29T00:00:00,45,22,23,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,10/29/20,,
2760,2779,07X161,P.S. 161 JUAN PONCE DE LEON SCHOOL,7,Bronx,2020-10-29T00:00:00,45,12,33,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,10/29/20,,
2761,2780,20K062,J.H.S. 062 DITMAS,20,Brooklyn,2020-10-29T00:00:00,44,26,18,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,10/29/20,,
2762,2781,20K205,P.S. 205 CLARION,20,Brooklyn,2020-10-29T00:00:00,43,33,10,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,10/29/20,,
2763,2782,03M291,WEST END SECONDARY SCHOOL,3,Manhattan,2020-10-29T00:00:00,43,34,9,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,10/29/20,,
2764,2783,07X427,COMMUNITY SCHOOL FOR SOCIAL JUSTICE,7,Bronx,2020-10-29T00:00:00,43,12,31,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,10/29/20,,
2765,2784,29Q360,P.S. 360,29,Queens,2020-10-29T00:00:00,42,20,22,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,10/29/20,,
2766,2785,26Q435,MARTIN VAN BUREN HIGH SCHOOL,26,Queens,2020-10-29T00:00:00,41,14,27,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,10/29/20,,
2767,2786,20K187,THE CHRISTA MCAULIFFE SCHOOL\I.S. 187,20,Brooklyn,2020-10-29T00:00:00,40,15,25,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,10/29/20,,
2768,2787,22K278,J.H.S. 278 MARINE PARK,22,Brooklyn,2020-10-29T00:00:00,40,11,29,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,10/29/20,,
2769,2788,04M083,P.S. 083 LUIS MUNOZ RIVERA,4,Manhattan,2020-10-29T00:00:00,40,20,20,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,10/29/20,,
2770,2789,24Q550,HIGH SCHOOL FOR ARTS AND BUSINESS,24,Queens,2020-10-29T00:00:00,39,8,31,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,10/29/20,,
2771,2790,27Q065,P.S. 65 - THE RAYMOND YORK ELEMENTARY SCHOOL,27,Queens,2020-10-29T00:00:00,39,7,32,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,10/29/20,,
2772,2791,09X361,THE HIGHBRIDGE GREEN SCHOOL,9,Bronx,2020-10-29T00:00:00,39,18,21,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,10/29/20,,
2773,2792,08X131,J.H.S. 131 ALBERT EINSTEIN,8,Bronx,2020-10-29T00:00:00,39,6,33,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,10/29/20,,
2774,2793,20K247,P.S. 247 BROOKLYN,20,Brooklyn,2020-10-29T00:00:00,38,10,28,100%,3%,1,1,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,10/29/20,,
2775,2794,21K177,P.S. 177 THE MARLBORO,21,Brooklyn,2020-10-29T00:00:00,38,17,21,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,10/29/20,,
2776,2795,22K203,P.S. 203 FLOYD BENNETT SCHOOL,22,Brooklyn,2020-10-29T00:00:00,38,4,34,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,10/29/20,,
2777,2796,01M064,P.S. 064 ROBERT SIMON,1,Manhattan,2020-10-29T00:00:00,38,14,24,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,10/29/20,,
2778,2797,04M182,THE BILINGUAL BICULTURAL SCHOOL,4,Manhattan,2020-10-29T00:00:00,38,9,29,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,10/29/20,,
2779,2798,08X448,SOUNDVIEW ACADEMY FOR CULTURE AND SCHOLARSHIP,8,Bronx,2020-10-29T00:00:00,38,1,37,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,10/29/20,,
2780,2799,15K519,COBBLE HILL SCHOOL OF AMERICAN STUDIES,15,Brooklyn,2020-10-29T00:00:00,37,19,18,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,10/29/20,,
2781,2800,21K095,P.S. 095 THE GRAVESEND,21,Brooklyn,2020-10-29T00:00:00,37,9,28,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,10/29/20,,
2782,2801,31R044,P.S. 044 THOMAS C. BROWN,31,Staten Island,2020-10-29T00:00:00,37,1,36,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,10/29/20,,
2783,2802,21K303,I.S. 303 HERBERT S. EISENBERG,21,Brooklyn,2020-10-29T00:00:00,37,2,35,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,10/29/20,,
2784,2803,07X670,HEALTH OPPORTUNITIES HIGH SCHOOL,7,Bronx,2020-10-29T00:00:00,37,8,29,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,10/29/20,,
2785,2804,18K763,BROOKLYN SCIENCE AND ENGINEERING ACADEMY,18,Brooklyn,2020-10-29T00:00:00,35,11,24,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,10/29/20,,
2786,2805,08X123,J.H.S. 123 JAMES M. KIERAN,8,Bronx,2020-10-29T00:00:00,35,9,26,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,10/29/20,,
2787,2806,28Q220,P.S. 220 EDWARD MANDEL,28,Queens,2020-10-29T00:00:00,33,13,20,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,10/29/20,,
2788,2807,20K176,P.S. 176 OVINGTON,20,Brooklyn,2020-10-29T00:00:00,32,9,23,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,10/29/20,,
2789,2808,26Q495,BAYSIDE HIGH SCHOOL,26,Queens,2020-10-29T00:00:00,32,1,31,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,10/29/20,,
2790,2809,21K620,WILLIAM E. GRADY CAREER AND TECHNICAL EDUCATION HIG,21,Brooklyn,2020-10-29T00:00:00,32,3,29,100%,6%,2,0,2,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,10/29/20,,
2791,2810,01M839,TOMPKINS SQUARE MIDDLE SCHOOL,1,Manhattan,2020-10-29T00:00:00,32,16,16,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,10/29/20,,
2792,2811,19K158,P.S. 158 WARWICK,19,Brooklyn,2020-10-29T00:00:00,31,18,13,100%,3%,1,0,1,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,10/29/20,,
2793,2812,30Q112,P.S. 112 DUTCH KILLS,30,Queens,2020-10-29T00:00:00,31,0,31,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,10/29/20,,
2794,2813,27Q104,P.S. 104 THE BAYS WATER,27,Queens,2020-10-29T00:00:00,30,2,28,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,10/29/20,,
2795,2814,05M197,P.S. 197 JOHN B. RUSSWURM,5,Manhattan,2020-10-29T00:00:00,30,21,9,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,10/29/20,,
2796,2815,19K660,W. H. MAXWELL CAREER AND TECHNICAL EDUCATION HS,19,Brooklyn,2020-10-29T00:00:00,29,1,28,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,10/29/20,,
2797,2816,04M224,M.S. 224 MANHATTAN EAST SCHOOL FOR ARTS & ACADEMICS,4,Manhattan,2020-10-29T00:00:00,29,13,16,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,10/29/20,,
2798,2817,04M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,4,Manhattan,2020-10-29T00:00:00,29,11,18,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,10/29/20,,
2799,2818,22K206,P.S. 206 JOSEPH F LAMB,22,Brooklyn,2020-10-29T00:00:00,28,7,21,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,10/29/20,,
2800,2819,25Q130,P.S. 130,25,Queens,2020-10-29T00:00:00,28,14,14,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,10/29/20,,
2801,2820,28Q099,P.S. 099 KEW GARDENS,28,Queens,2020-10-29T00:00:00,28,7,21,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,10/29/20,,
2802,2821,01M364,EARTH SCHOOL,1,Manhattan,2020-10-29T00:00:00,27,13,14,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,10/29/20,,
2803,2822,27Q064,P.S. 064 JOSEPH P. ADDABBO,27,Queens,2020-10-29T00:00:00,26,8,18,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,10/29/20,,
2804,2823,27Q316,QUEENS EXPLORERS ELEMENTARY SCHOOL,27,Queens,2020-10-29T00:00:00,26,8,18,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,10/29/20,,
2805,2824,01M063,THE STAR ACADEMY - P.S.63,1,Manhattan,2020-10-29T00:00:00,26,4,22,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,10/29/20,,
2806,2825,09X073,P.S. 073 BRONX,9,Bronx,2020-10-29T00:00:00,25,0,25,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,10/29/20,,
2807,2826,79Q950,P2G @ FAR ROCKAWAY HS,79,Queens,2020-10-29T00:00:00,25,9,16,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,10/29/20,,
2808,2827,05M194,P.S. 194 COUNTEE CULLEN,5,Manhattan,2020-10-29T00:00:00,24,6,18,100%,8%,2,0,2,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,10/29/20,,
2809,2828,01M363,NEIGHBORHOOD SCHOOL,1,Manhattan,2020-10-29T00:00:00,24,9,15,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,10/29/20,,
2810,2829,75X017,P017X @ P161X,75,Bronx,2020-10-29T00:00:00,24,0,24,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,10/29/20,,
2811,2830,26Q315,BUSINESS TECHNOLOGY EARLY COLLEGE HIGH SCHOOL,26,Queens,2020-10-29T00:00:00,23,7,16,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,10/29/20,,
2812,2831,27Q197,P.S. 197 THE OCEAN SCHOOL,27,Queens,2020-10-29T00:00:00,23,11,12,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,10/29/20,,
2813,2832,09X324,BRONX EARLY COLLEGE ACADEMY FOR TEACHING & LEARNING,9,Bronx,2020-10-29T00:00:00,23,1,22,100%,4%,1,0,1,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,10/29/20,,
2814,2833,19K409,EAST NEW YORK FAMILY ACADEMY,19,Brooklyn,2020-10-29T00:00:00,22,7,15,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,10/29/20,,
2815,2834,27Q042,P.S./M.S 042 R. VERNAM,27,Queens,2020-10-29T00:00:00,22,4,18,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,10/29/20,,
2816,2835,25Q792,NORTH QUEENS COMMUNITY HIGH SCHOOL,25,Queens,2020-10-29T00:00:00,20,2,18,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,10/29/20,,
2817,2836,08X559,SCHOOL FOR TOURISM AND HOSPITALITY,8,Bronx,2020-10-29T00:00:00,20,11,9,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,10/29/20,,
2818,2837,20K310,THE SCHOOL FOR FUTURE LEADERS,20,Brooklyn,2020-10-29T00:00:00,19,3,16,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,10/29/20,,
2819,2838,29Q134,P.S. 134 HOLLIS,29,Queens,2020-10-29T00:00:00,19,9,10,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,10/29/20,,
2820,2839,03M076,P.S. 076 A. PHILIP RANDOLPH,3,Manhattan,2020-10-29T00:00:00,19,0,19,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,10/29/20,,
2821,2840,21K225,P.S. K225 - THE EILEEN E. ZAGLIN,21,Brooklyn,2020-10-29T00:00:00,19,5,14,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,10/29/20,,
2822,2841,11X481,THE STEAM BRIDGE SCHOOL,11,Bronx,2020-10-29T00:00:00,19,7,12,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,10/29/20,,
2823,2842,15K698,SOUTH BROOKLYN COMMUNITY HIGH SCHOOL,15,Brooklyn,2020-10-29T00:00:00,18,3,15,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,10/29/20,,
2824,2843,27Q106,LIGHTHOUSE ELEMENTARY SCHOOL,27,Queens,2020-10-29T00:00:00,18,1,17,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,10/29/20,,
2825,2844,22K251,P.S. 251 PAERDEGAT,22,Brooklyn,2020-10-29T00:00:00,17,5,12,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,10/29/20,,
2826,2845,04M680,HERITAGE SCHOOL THE,4,Manhattan,2020-10-29T00:00:00,17,4,13,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,10/29/20,,
2827,2846,22K119,P.S. 119 AMERSFORT,22,Brooklyn,2020-10-29T00:00:00,16,0,16,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,10/29/20,,
2828,2847,31R470,CONCORD HIGH SCHOOL,31,Staten Island,2020-10-29T00:00:00,16,0,16,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,10/29/20,,
2829,2848,75Q721A,JOHN F. KENNEDY JR. SCHOOL,75,Queens,2020-10-29T00:00:00,16,7,9,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,10/29/20,,
2830,2849,03M860,FREDERICK DOUGLASS ACADEMY II SECONDARY SCHOOL,3,Manhattan,2020-10-29T00:00:00,16,0,16,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,10/29/20,,
2831,2850,02M580,RICHARD R. GREEN HIGH SCHOOL OF TEACHING,2,Manhattan,2020-10-29T00:00:00,16,2,14,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,10/29/20,,
2832,2851,08X537,BRONX ARENA HIGH SCHOOL,8,Bronx,2020-10-29T00:00:00,16,0,16,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,10/29/20,,
2833,2852,75Q277A,Q277 @ Q311,75,Queens,2020-10-29T00:00:00,14,0,14,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,10/29/20,,
2834,2853,75M226A,P226M @ P076M,75,Manhattan,2020-10-29T00:00:00,14,0,14,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,10/29/20,,
2835,2854,75X186,X186 @ X146,75,Bronx,2020-10-29T00:00:00,14,0,14,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,10/29/20,,
2836,2855,16K309,P.S. 309 THE GEORGE E. WIBECAN PREPARATORY ACADEMY,16,Brooklyn,2020-10-29T00:00:00,13,2,11,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,10/29/20,,
2837,2856,27Q334,EPIC HIGH SCHOOL - NORTH,27,Queens,2020-10-29T00:00:00,13,0,13,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,10/29/20,,
2838,2857,75K771G,P771K @ P225K,75,Brooklyn,2020-10-29T00:00:00,13,0,13,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,10/29/20,,
2839,2858,19K292,J.H.S. 292 MARGARET S. DOUGLAS,19,Brooklyn,2020-10-29T00:00:00,11,1,10,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,10/29/20,,
2840,2859,75K053B,P053K @ LEON M. GOLDSTEIN HS,75,Brooklyn,2020-10-29T00:00:00,11,0,11,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,10/29/20,,
2841,2860,75Q993A,P993Q @ P499Q,75,Queens,2020-10-29T00:00:00,11,0,11,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,10/29/20,,
2842,2861,03M415,WADLEIGH SECONDARY SCHOOL,3,Manhattan,2020-10-29T00:00:00,10,0,10,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,10/29/20,,
2843,2862,75X721D,X721 @ X440,75,Bronx,2020-10-29T00:00:00,10,0,10,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,10/29/20,,
2844,2863,27Q362,WAVE PREPARATORY ELEMENTARY SCHOOL,27,Queens,2020-10-29T00:00:00,9,0,9,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,10/29/20,,
2845,2864,02M316,URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN THE,2,Manhattan,2020-10-29T00:00:00,9,0,9,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,10/29/20,,
2846,2865,22K405,MIDWOOD HIGH SCHOOL,22,Brooklyn,2020-10-29T00:00:00,8,2,6,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,10/29/20,,
2847,2866,27Q351,ROCKAWAY COLLEGIATE HIGH SCHOOL,27,Queens,2020-10-29T00:00:00,8,0,8,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,10/29/20,,
2848,2867,24Q081,P.S. 81Q JEAN PAUL RICHTER,24,Queens,2020-10-29T00:00:00,7,3,4,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,10/29/20,,
2849,2868,27Q318,WATERSIDE SCHOOL FOR LEADERSHIP,27,Queens,2020-10-29T00:00:00,6,1,5,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,10/29/20,,
2850,2869,16K308,P.S. 308 CLARA CARDWELL,16,Brooklyn,2020-10-29T00:00:00,5,0,5,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,10/29/20,,
2851,2870,75X168E,P168X @ DEWITT CLINTON H.S.,75,Bronx,2020-10-29T00:00:00,5,0,5,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,10/29/20,,
2852,2871,15K529,WEST BROOKLYN COMMUNITY HIGH SCHOOL,15,Brooklyn,2020-10-29T00:00:00,4,0,4,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,10/29/20,,
2853,2872,16K898,THE BROOKLYN GREEN SCHOOL,16,Brooklyn,2020-10-29T00:00:00,4,0,4,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,10/29/20,,
2854,2873,75K231A,P.S. 231K@P.S. 264K BAY RIDGE ELEM SCHOOL,75,Brooklyn,2020-10-29T00:00:00,4,0,4,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,10/29/20,,
2855,2874,26Q031,P.S. 031 BAYSIDE,26,Queens,2020-10-29T00:00:00,3,0,3,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,10/29/20,,
2856,2875,30Q300A,THE 30TH AVENUE SCHOOL (G&T CITYWIDE),30,Queens,2020-10-29T00:00:00,3,1,2,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,10/29/20,,
2857,2876,21K238,P.S. 238 ANNE SULLIVAN,21,Brooklyn,2020-10-29T00:00:00,2,2,0,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,10/29/20,,
2858,2877,17K006,NORMA ADAMS CLEMONS ACADEMY,17,Brooklyn,2020-10-29T00:00:00,1,0,1,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,10/29/20,,
2859,2878,21K225,P.S. K225 - THE EILEEN E. ZAGLIN,21,Brooklyn,2020-10-29T00:00:00,1,0,1,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,10/29/20,,
